"","genre","popularity","danceability","energy","loudness","acousticness","valence","liveness","tempo","duration_ms"
"2105","pop",80,0.778,0.824,-5.892,0.284,0.756,0.405,100.024,218093
"2106","pop",69,0.526,0.818,-5.952,0.0587,0.896,0.333,171.957,185098
"2107","pop",65,0.472,0.833,-4.486,0.297,0.413,0.056,166.271,296227
"2108","pop",44,0.534,0.731,-8.202,0.00464,0.917,0.928,100.064,283841
"2109","pop",18,0.64,0.755,-4.077,0.0138,0.744,0.12,116.883,216319
"2110","pop",50,0.572,0.684,-5.64,0.114,0.908,0.364,135.926,178667
"2111","pop",83,0.573,0.902,-7.638,0.018,0.876,0.0928,84.412,225280
"2112","pop",70,0.906,0.63,-8.071,0.000547,0.342,0.0994,122.458,239253
"2113","pop",24,0.466,0.438,-12.858,0.089,0.587,0.113,193.1,233000
"2114","pop",17,0.644,0.599,-7.936,0.0443,0.941,0.286,111.829,193893
"2115","pop",64,0.822,0.969,-11.471,0.259,0.765,0.39,128.007,283748
"2116","pop",47,0.8,0.964,-3.858,0.171,0.699,0.0624,130.083,216033
"2117","pop",81,0.692,0.711,-7.498,0.227,0.875,0.12,125.135,216933
"2118","pop",56,0.761,0.718,-10.279,0.00459,0.876,0.0333,120.12,249067
"2119","pop",13,0.651,0.946,-4.717,0.13,0.508,0.148,91.911,228333
"2120","pop",76,0.854,0.463,-6.159,0.117,0.549,0.354,120.024,225773
"2121","pop",11,0.827,0.747,-6.247,0.00355,0.969,0.101,122.984,260507
"2122","pop",15,0.755,0.832,-2.741,0.0746,0.735,0.291,120.032,199693
"2123","pop",72,0.447,0.694,-4.637,0.0293,0.509,0.167,175.868,227853
"2124","pop",70,0.659,0.628,-8.685,0.186,0.262,0.105,94.05,219427
"2125","pop",7,0.709,0.854,-4.447,0.047,0.826,0.0724,105.074,224402
"2126","pop",22,0.852,0.911,-6.661,0.045,0.847,0.306,131.028,221560
"2127","pop",54,0.87,0.876,-2.999,0.145,0.861,0.841,104.985,231307
"2128","pop",53,0.95,0.731,-4.485,0.0248,0.574,0.107,126.998,154463
"2129","pop",69,0.664,0.758,-6.583,0.00238,0.701,0.0598,99.259,235933
"2130","pop",72,0.724,0.904,-3.354,0.0786,0.846,0.226,90.999,200813
"2131","pop",73,0.822,0.739,-4.541,0.0264,0.745,0.181,118.992,241933
"2132","pop",69,0.762,0.692,-3.973,0.113,0.397,0.094,114.906,208307
"2133","pop",19,0.697,0.921,-3.75,0.00305,0.721,0.0831,118.99,294573
"2134","pop",8,0.626,0.799,-6.612,0.000358,0.369,0.36,98.992,274213
"2135","pop",55,0.851,0.806,-4.618,0.12,0.775,0.122,119.002,237200
"2136","pop",15,0.583,0.829,-4.603,0.00864,0.575,0.0426,174.028,275987
"2137","pop",64,0.762,0.748,-4.15,0.0266,0.851,0.348,110.009,199027
"2138","pop",9,0.66,0.805,-5.352,0.0192,0.625,0.159,103.009,193920
"2139","pop",5,0.65,0.951,-5.465,0.232,0.727,0.979,96.032,170449
"2140","pop",64,0.743,0.72,-3.753,0.192,0.519,0.109,163.99,209423
"2141","pop",55,0.946,0.491,-7.931,0.00521,0.586,0.226,130.029,375973
"2142","pop",72,0.706,0.751,-6.323,0.173,0.195,0.168,91.031,182307
"2143","pop",57,0.898,0.813,-5.725,0.113,0.771,0.0854,126.986,215978
"2144","pop",3,0.743,0.828,-6.273,0.167,0.753,0.132,114.725,169413
"2145","pop",65,0.845,0.768,-5.448,0.00733,0.96,0.0575,100,187840
"2146","pop",79,0.63,0.928,-2.787,0.199,0.465,0.148,123.963,222160
"2147","pop",48,0.746,0.873,-3.803,0.0244,0.817,0.354,148.075,222093
"2148","pop",0,0.905,0.617,-8.039,0.00287,0.572,0.0484,134.972,267187
"2149","pop",26,0.768,0.517,-4.323,0.186,0.418,0.104,104.992,216897
"2150","pop",67,0.772,0.65,-5.202,0.107,0.262,0.0905,125.082,222200
"2151","pop",42,0.826,0.663,-5.777,0.246,0.214,0.0421,122.019,281639
"2152","pop",0,0.446,0.903,-5.404,0.000484,0.169,0.164,175.021,185587
"2153","pop",0,0.714,0.783,-5.466,0.0928,0.54,0.582,121.993,215667
"2154","pop",55,0.647,0.792,-6.391,0.16,0.351,0.0624,122.432,184705
"2155","pop",28,0.683,0.789,-6.672,0.0864,0.456,0.253,124.023,207253
"2156","pop",23,0.688,0.595,-6.518,0.0107,0.359,0.111,119.946,164250
"2157","pop",8,0.842,0.963,-5.563,0.0297,0.918,0.0592,163.832,172442
"2158","pop",11,0.776,0.759,-5.956,0.008,0.52,0.0853,122.003,264011
"2159","pop",50,0.801,0.8,-5.159,0.0329,0.811,0.209,120.031,220549
"2160","pop",14,0.818,0.595,-7.644,0.00014,0.729,0.0612,119.99,262000
"2161","pop",20,0.793,0.729,-4.77,0.08,0.488,0.317,121.972,195547
"2162","pop",0,0.692,0.896,-6.298,0.0764,0.804,0.157,121.999,185934
"2163","pop",10,0.671,0.8,-2.769,0.0843,0.809,0.15,127.961,204308
"2164","pop",52,0.882,0.887,-4.91,0.0112,0.657,0.0345,124.81,212413
"2165","pop",34,0.804,0.877,-3.722,0.00178,0.635,0.334,124.992,257280
"2166","pop",6,0.697,0.676,-6.134,0.0101,0.707,0.141,119.988,213135
"2167","pop",24,0.688,0.925,-4.338,0.1,0.623,0.0401,123.984,185807
"2168","pop",75,0.378,0.638,-5.576,0.02,0.735,0.0849,184.086,250627
"2169","pop",55,0.714,0.621,-5.343,0.0352,0.892,0.11,96.007,183533
"2170","pop",67,0.675,0.828,-5.799,0.0242,0.669,0.364,122.229,187733
"2171","pop",14,0.876,0.669,-6.054,0.163,0.682,0.185,124.007,213947
"2172","pop",57,0.677,0.89,-5.46,0.0123,0.622,0.321,96.009,193707
"2173","pop",74,0.638,0.924,-3.887,0.00205,0.529,0.149,111.995,263787
"2174","pop",70,0.799,0.586,-6.735,0.162,0.549,0.193,120.97,227833
"2175","pop",18,0.862,0.503,-7.703,0.00453,0.863,0.0761,119.998,263053
"2176","pop",77,0.49,0.743,-5.155,0.255,0.363,0.3,89.974,258827
"2177","pop",80,0.773,0.819,-5.946,0.426,0.585,0.0679,92.99,269187
"2178","pop",77,0.449,0.585,-6.762,0.0522,0.203,0.0833,139.627,278719
"2179","pop",17,0.849,0.581,-5.243,0.189,0.779,0.0805,110.008,198237
"2180","pop",7,0.656,0.446,-5.897,0.00695,0.203,0.088,74.543,247800
"2181","pop",1,0.559,0.437,-7.086,0.0542,0.485,0.0551,79.806,258120
"2182","pop",12,0.906,0.625,-6.779,0.000243,0.423,0.0975,150.018,177000
"2183","pop",4,0.602,0.723,-3.021,0.168,0.293,0.0781,122.812,239853
"2184","pop",1,0.525,0.589,-7.125,0.0172,0.323,0.485,104.608,204840
"2185","pop",0,0.726,0.562,-6.73,0.522,0.326,0.0829,150.074,220404
"2186","pop",6,0.929,0.794,-4.245,0.51,0.816,0.129,120.002,202893
"2187","pop",4,0.73,0.686,-4.713,0.219,0.459,0.211,189.889,208733
"2188","pop",10,0.884,0.657,-4.569,0.00589,0.489,0.154,107.059,234693
"2189","pop",1,0.724,0.891,-4.275,0.00448,0.717,0.158,124.061,168196
"2190","pop",2,0.718,0.89,-3.931,0.139,0.31,0.341,124.943,188160
"2191","pop",66,0.562,0.903,-4.46,0.000187,0.791,0.298,132.009,221000
"2192","pop",72,0.421,0.791,-4.998,0.0117,0.499,0.146,130.075,257200
"2193","pop",14,0.821,0.676,-6.366,0.187,0.559,0.0904,119.012,213187
"2194","pop",5,0.679,0.715,-6.383,0.0755,0.571,0.271,127.435,214148
"2195","pop",19,0.768,0.567,-7.046,0.66,0.471,0.07,117.974,186147
"2196","pop",4,0.525,0.538,-9.366,0.14,0.802,0.095,175.953,291162
"2197","pop",66,0.78,0.798,-5.151,0.0406,0.771,0.0733,78.969,163251
"2198","pop",0,0.854,0.832,-3.836,0.146,0.643,0.0513,116.957,301721
"2199","pop",0,0.778,0.942,-2.525,0.355,0.687,0.626,105.517,296953
"2200","pop",83,0.734,0.637,-5.677,0.0462,0.648,0.0602,169.977,202333
"2201","pop",39,0.646,0.891,-2.904,0.00445,0.106,0.127,142.024,229369
"2202","pop",82,0.836,0.544,-5.975,0.0403,0.51,0.0824,97.028,217947
"2203","pop",76,0.73,0.703,-5.672,0.109,0.595,0.0657,138.113,192120
"2204","pop",82,0.866,0.813,-4.063,0.38,0.969,0.0779,121.998,199440
"2205","pop",79,0.752,0.505,-7.621,0.535,0.419,0.104,91.97,197437
"2206","pop",82,0.775,0.613,-4.586,0.109,0.797,0.134,100.066,208787
"2207","pop",87,0.741,0.52,-7.513,0.45,0.347,0.222,102.998,171030
"2208","pop",73,0.715,0.605,-5.128,0.239,0.454,0.189,122.956,212733
"2209","pop",84,0.753,0.657,-3.061,0.171,0.437,0.112,107.01,184732
"2210","pop",74,0.766,0.709,-6.471,0.204,0.506,0.126,128.07,211853
"2211","pop",67,0.775,0.825,-5.402,0.0506,0.95,0.111,139.091,182667
"2212","pop",77,0.628,0.698,-5.608,0.0472,0.732,0.0907,89.976,211667
"2213","pop",69,0.912,0.716,-4.141,0.0904,0.377,0.0491,94.981,199938
"2214","pop",80,0.693,0.604,-5.279,0.0668,0.651,0.114,75.014,179930
"2215","pop",82,0.853,0.56,-4.961,0.013,0.86,0.0944,134.066,206693
"2216","pop",75,0.701,0.458,-7.749,0.00407,0.482,0.045,102.967,204727
"2217","pop",78,0.584,0.7,-4.275,0.117,0.438,0.0939,124.944,202747
"2218","pop",86,0.579,0.904,-2.729,0.193,0.681,0.064,82.014,190947
"2219","pop",74,0.683,0.53,-4.918,0.207,0.645,0.394,75.016,190428
"2220","pop",83,0.798,0.539,-6.351,0.199,0.394,0.165,136.949,202547
"2221","pop",73,0.594,0.721,-7.812,0.0209,0.253,0.0879,128.942,234653
"2222","pop",70,0.719,0.671,-6.279,0.0372,0.786,0.12,130.027,237627
"2223","pop",74,0.738,0.794,-4.118,0.101,0.566,0.0533,104.014,184134
"2224","pop",54,0.623,0.627,-6.73,0.603,0.459,0.316,100.04,211340
"2225","pop",5,0.704,0.622,-8.29,0.338,0.5,0.0915,104.984,201178
"2226","pop",69,0.494,0.951,-4.237,0.000569,0.441,0.327,160.025,202496
"2227","pop",74,0.736,0.756,-7.099,0.00632,0.712,0.106,117.016,231847
"2228","pop",58,0.748,0.406,-8.142,0.685,0.811,0.118,100.034,153094
"2229","pop",67,0.638,0.832,-5.039,0.141,0.648,0.113,124.071,227893
"2230","pop",71,0.791,0.754,-3.729,0.00446,0.425,0.163,125.014,234653
"2231","pop",53,0.636,0.607,-6.895,0.318,0.165,0.094,120.063,197840
"2232","pop",50,0.59,0.565,-7.231,0.348,0.0519,0.109,131.76,228653
"2233","pop",46,0.874,0.54,-7.084,0.217,0.723,0.562,156.941,190747
"2234","pop",67,0.799,0.794,-5.834,0.13,0.524,0.221,106.031,227813
"2235","pop",71,0.446,0.8,-5.404,0.0814,0.474,0.199,189.89,237733
"2236","pop",52,0.569,0.614,-8.808,0.0356,0.122,0.106,119.764,250507
"2237","pop",49,0.58,0.48,-8.075,0.223,0.262,0.113,123.801,234280
"2238","pop",41,0.687,0.793,-5.461,0.00708,0.622,0.375,112.057,221613
"2239","pop",72,0.69,0.729,-5.08,0.276,0.478,0.106,128.96,191600
"2240","pop",55,0.652,0.703,-5.632,0.0516,0.485,0.0521,134.066,214960
"2241","pop",11,0.518,0.596,-6.653,0.569,0.326,0.133,100.28,190867
"2242","pop",75,0.566,0.769,-4.342,0.0183,0.385,0.108,170.036,191100
"2243","pop",60,0.579,0.738,-5.711,0.0821,0.431,0.232,124.023,202907
"2244","pop",46,0.602,0.658,-5.947,0.0233,0.28,0.229,145.084,197547
"2245","pop",40,0.722,0.461,-6.428,0.256,0.464,0.214,119.91,208493
"2246","pop",40,0.701,0.713,-5.507,0.04,0.361,0.267,121.934,205920
"2247","pop",39,0.694,0.453,-7.069,0.0213,0.24,0.0795,110.909,189507
"2248","pop",36,0.848,0.601,-4.606,0.107,0.737,0.108,114.045,227387
"2249","pop",30,0.725,0.321,-10.744,0.578,0.319,0.0884,70.142,178640
"2250","pop",69,0.831,0.485,-6.677,0.375,0.622,0.118,80.022,245667
"2251","pop",67,0.8,0.535,-6.684,0.0713,0.451,0.213,92.027,209680
"2252","pop",39,0.831,0.485,-6.677,0.391,0.627,0.12,80.02,245667
"2253","pop",36,0.654,0.312,-10.212,0.429,0.304,0.19,119.9,73813
"2254","pop",35,0.336,0.231,-6.217,0.943,0.431,0.183,168.724,37640
"2255","pop",76,0.747,0.458,-6.891,0.451,0.47,0.252,75.029,182000
"2256","pop",73,0.287,0.364,-8.295,0.418,0.11,0.185,103.777,271467
"2257","pop",84,0.726,0.554,-5.29,0.0421,0.335,0.106,169.999,190440
"2258","pop",76,0.729,0.475,-4.985,0.378,0.371,0.12,62.52,212267
"2259","pop",18,0.568,0.686,-4.901,0.133,0.4,0.11,148.294,208733
"2260","pop",55,0.835,0.756,-5.441,0.0523,0.809,0.0606,153.988,221853
"2261","pop",70,0.721,0.459,-6.408,0.248,0.46,0.212,119.914,208493
"2262","pop",44,0.876,0.55,-5.707,0.0126,0.702,0.0272,99.046,228373
"2263","pop",36,0.604,0.45,-6.564,0.651,0.531,0.0934,100.347,322027
"2264","pop",57,0.513,0.69,-4.986,0.51,0.777,0.102,96.881,145920
"2265","pop",46,0.628,0.858,-4.06,0.154,0.707,0.156,170.049,124613
"2266","pop",53,0.637,0.849,-4.348,0.0793,0.699,0.0847,120.052,199933
"2267","pop",52,0.534,0.797,-5.444,0.00216,0.72,0.0575,179.981,182107
"2268","pop",44,0.423,0.962,-3.82,0.0488,0.735,0.695,199.972,167440
"2269","pop",69,0.706,0.728,-3.602,0.123,0.851,0.185,121.017,201600
"2270","pop",73,0.536,0.768,-5.948,0.00433,0.545,0.114,77.217,228133
"2271","pop",69,0.546,0.787,-4.1,0.0101,0.573,0.0809,79.979,231987
"2272","pop",57,0.584,0.641,-6.637,0.00435,0.353,0.113,88.033,192720
"2273","pop",40,0.713,0.707,-4.582,0.00219,0.638,0.111,124.984,175347
"2274","pop",38,0.631,0.85,-2.381,0.0206,0.612,0.135,127.983,162053
"2275","pop",61,0.581,0.594,-6.977,0.0382,0.338,0.14,107.942,209190
"2276","pop",55,0.555,0.8,-4.835,0.0353,0.801,0.0783,174.007,175027
"2277","pop",61,0.59,0.903,-4.478,0.0232,0.542,0.0786,107.023,213453
"2278","pop",59,0.691,0.877,-2.954,0.0393,0.968,0.0325,161.935,153787
"2279","pop",47,0.819,0.683,-6.144,0.00291,0.671,0.254,112.007,154773
"2280","pop",56,0.594,0.977,-4.193,0.0597,0.793,0.309,131.976,200827
"2281","pop",61,0.812,0.67,-6.385,0.0218,0.439,0.0518,137.038,198320
"2282","pop",52,0.601,0.759,-4.467,0.358,0.475,0.101,102.006,208947
"2283","pop",51,0.426,0.953,-3.282,0.155,0.678,0.132,169.93,182707
"2284","pop",64,0.585,0.911,-4.623,0.0263,0.781,0.112,163.933,195733
"2285","pop",55,0.735,0.874,-5.28,0.229,0.715,0.69,126.053,198640
"2286","pop",53,0.588,0.698,-4.718,0.195,0.631,0.257,125.004,220253
"2287","pop",39,0.369,0.96,-2.772,0.0663,0.539,0.206,169.991,151893
"2288","pop",50,0.61,0.944,-3.536,0.00533,0.916,0.0668,150.056,242773
"2289","pop",50,0.724,0.782,-7.407,0.0368,0.797,0.196,128.01,180827
"2290","pop",67,0.513,0.496,-6.049,0.46,0.676,0.106,113.072,186893
"2291","pop",58,0.798,0.904,-3.316,0.0747,0.966,0.0522,135.008,236400
"2292","pop",60,0.804,0.88,-5.061,0.00317,0.682,0.226,104.111,217240
"2293","pop",34,0.615,0.898,-5.85,0.0971,0.485,0.758,140.117,125493
"2294","pop",52,0.482,0.945,-3.969,0.00436,0.626,0.364,160.792,178560
"2295","pop",58,0.827,0.761,-5.185,0.233,0.703,0.0453,131.996,180693
"2296","pop",53,0.356,0.611,-5.312,0.0892,0.393,0.178,129.385,178200
"2297","pop",54,0.692,0.797,-6.248,0.0863,0.763,0.186,125.023,186800
"2298","pop",37,0.755,0.969,-3.752,0.203,0.605,0.192,107.036,187333
"2299","pop",58,0.658,0.733,-7.384,0.327,0.198,0.385,103.969,193751
"2300","pop",71,0.655,0.782,-4.789,0.375,0.832,0.317,79.427,184227
"2301","pop",58,0.531,0.771,-6.162,0.0735,0.617,0.17,159.973,224333
"2302","pop",30,0.833,0.805,-5.507,0.0523,0.5,0.294,114.996,179040
"2303","pop",21,0.588,0.853,-5.069,0.000778,0.598,0.219,125.007,217347
"2304","pop",53,0.757,0.871,-4.689,0.000753,0.394,0.454,124.05,186101
"2305","pop",43,0.822,0.786,-7.87,0.000757,0.58,0.0797,114.95,183467
"2306","pop",32,0.855,0.891,-4.964,0.0148,0.951,0.0838,105.007,185333
"2307","pop",27,0.692,0.662,-4.688,0.355,0.854,0.184,119.913,190200
"2308","pop",39,0.613,0.889,-3.641,0.0192,0.335,0.0937,131.936,231293
"2309","pop",59,0.8,0.882,-4.436,0.0216,0.964,0.0247,129.94,192800
"2310","pop",46,0.592,0.935,-3.869,0.00431,0.517,0.139,127.967,181693
"2311","pop",64,0.477,0.6,-5.652,0.271,0.29,0.112,152.062,229813
"2312","pop",57,0.599,0.888,-2.931,0.0273,0.833,0.28,121.05,197587
"2313","pop",61,0.72,0.751,-4.484,0.0113,0.599,0.353,128.017,202640
"2314","pop",76,0.712,0.862,-4.612,0.0525,0.809,0.093,95.051,206200
"2315","pop",75,0.446,0.757,-5.177,0.0206,0.421,0.146,102.88,266600
"2316","pop",72,0.716,0.821,-3.435,0.0558,0.618,0.0844,92.997,219547
"2317","pop",80,0.664,0.705,-4.972,0.0654,0.477,0.118,122.016,257267
"2318","pop",86,0.825,0.652,-3.183,0.581,0.931,0.0931,95.977,233713
"2319","pop",69,0.699,0.76,-3.173,0.00223,0.696,0.132,129.996,179640
"2320","pop",70,0.678,0.918,-4.63,0.000417,0.769,0.0744,130.028,216160
"2321","pop",70,0.616,0.789,-4.874,0.053,0.621,0.142,83.066,227373
"2322","pop",64,0.704,0.793,-2.266,0.0488,0.412,0.575,127.96,199680
"2323","pop",70,0.636,0.832,-3.944,0.0293,0.677,0.272,175.015,223053
"2324","pop",49,0.784,0.842,-4.041,0.00448,0.483,0.104,100.035,234880
"2325","pop",59,0.762,0.863,-3.689,0.015,0.965,0.125,106.008,185587
"2326","pop",72,0.799,0.586,-6.735,0.162,0.549,0.193,120.97,227833
"2327","pop",68,0.867,0.857,-5.892,0.13,0.402,0.13,130.048,251440
"2328","pop",68,0.627,0.703,-4.884,0.563,0.64,0.0962,81.897,217307
"2329","pop",38,0.601,0.642,-8.398,0.0176,0.302,0.087,125.999,225306
"2330","pop",65,0.772,0.744,-5.803,0.0547,0.86,0.0852,120.065,202480
"2331","pop",69,0.673,0.464,-6.864,0.0933,0.762,0.21,171.043,235600
"2332","pop",84,0.678,0.588,-7.015,0.141,0.486,0.137,186.005,230453
"2333","pop",74,0.628,0.676,-5.911,0.00957,0.75,0.121,85.984,193147
"2334","pop",66,0.608,0.269,-7.201,0.983,0.389,0.337,126.372,135714
"2335","pop",75,0.824,0.733,-5.475,0.0355,0.393,0.324,97.971,284387
"2336","pop",79,0.647,0.822,-4.662,0.219,0.962,0.0908,160.019,232720
"2337","pop",70,0.773,0.819,-5.946,0.426,0.585,0.0679,92.99,269187
"2338","pop",55,0.447,0.546,-5.26,0.168,0.368,0.117,172.32,206173
"2339","pop",72,0.571,0.873,-3.382,0.0807,0.613,0.361,139.691,229467
"2340","pop",68,0.661,0.729,-6.561,0.00215,0.668,0.0477,103.987,232120
"2341","pop",70,0.559,0.777,-5.031,0.31,0.329,0.105,87.016,231212
"2342","pop",64,0.489,0.597,-6.633,0.27,0.324,0.105,95.012,253520
"2343","pop",77,0.512,0.754,-6.031,0.135,0.336,0.0881,147.89,201693
"2344","pop",74,0.624,0.653,-6.582,0.575,0.565,0.104,73.884,288333
"2345","pop",53,0.632,0.784,-7.457,0.000157,0.278,0.037,100.019,203344
"2346","pop",72,0.813,0.627,-5.018,0.076,0.801,0.131,130.011,195853
"2347","pop",63,0.817,0.733,-6.009,0.0152,0.833,0.107,127.056,237120
"2348","pop",75,0.4,0.915,-4.89,0.0846,0.878,0.0503,88.917,198773
"2349","pop",50,0.781,0.738,-5.579,0.141,0.968,0.093,130.008,162387
"2350","pop",57,0.693,0.822,-5.441,0.00616,0.763,0.315,126.035,223800
"2351","pop",78,0.421,0.873,-4.343,0.0653,0.63,0.123,84.803,202533
"2352","pop",83,0.641,0.922,-4.457,0.0291,0.847,0.0862,146.078,258343
"2353","pop",60,0.822,0.865,-2.441,0.00889,0.169,0.122,128.017,218000
"2354","pop",71,0.781,0.526,-6.985,0.0619,0.662,0.0457,94.992,235613
"2355","pop",71,0.751,0.736,-4.168,0.0206,0.352,0.265,130.014,262147
"2356","pop",54,0.732,0.945,-4.056,0.0351,0.636,0.28,127.949,222058
"2357","pop",73,0.772,0.685,-6.849,0.019,0.501,0.131,130.033,283400
"2358","pop",34,0.719,0.753,-4.206,0.175,0.577,0.36,98.016,243480
"2359","pop",66,0.743,0.72,-3.753,0.192,0.519,0.109,163.99,209423
"2360","pop",60,0.722,0.63,-5.784,0.0485,0.519,0.179,150.023,227480
"2361","pop",69,0.926,0.916,-2.221,0.35,0.904,0.0234,110.007,199853
"2362","pop",57,0.705,0.805,-4.887,0.134,0.887,0.367,120.022,223493
"2363","pop",77,0.757,0.672,-6.524,0.0186,0.382,0.158,111.996,251467
"2364","pop",76,0.747,0.937,-5.746,0.0208,0.739,0.29,103.976,224653
"2365","pop",79,0.655,0.797,-4.787,0.198,0.839,0.067,177.928,229360
"2366","pop",73,0.638,0.826,-4.968,0.139,0.649,0.0803,124.072,227880
"2367","pop",68,0.826,0.612,-3.891,0.00681,0.756,0.0889,120.057,187133
"2368","pop",16,0.704,0.486,-9.247,0.421,0.491,0.28,130.047,250000
"2369","pop",24,0.657,0.81,-5.074,0.0474,0.474,0.171,129.856,245800
"2370","pop",46,0.83,0.546,-7.506,0.232,0.61,0.676,120.975,231540
"2371","pop",80,0.748,0.788,-7.055,0.0591,0.884,0.0863,120.076,235493
"2372","pop",65,0.703,0.867,-4.292,0.107,0.546,0.119,128.008,213708
"2373","pop",67,0.696,0.734,-5.294,0.0485,0.711,0.183,107.987,225080
"2374","pop",23,0.774,0.626,-4.432,0.0969,0.777,0.0848,100.041,211475
"2375","pop",84,0.658,0.56,-9.049,0.498,0.854,0.0794,161.994,182947
"2376","pop",68,0.365,0.851,-6.238,0.0964,0.309,0.238,78.068,170067
"2377","pop",74,0.504,0.785,-4.802,0.0738,0.502,0.239,173.968,210840
"2378","pop",55,0.706,0.841,-3.956,7.95e-05,0.861,0.0688,132.032,220227
"2379","pop",68,0.662,0.739,-5.354,0.00206,0.382,0.113,130.999,188960
"2380","pop",84,0.4,0.795,-3.731,0.119,0.702,0.159,190.097,186107
"2381","pop",80,0.602,0.658,-5.934,0.0233,0.268,0.237,145.031,197547
"2382","pop",79,0.65,0.736,-5.84,0.0513,0.612,0.235,159.174,226160
"2383","pop",77,0.554,0.772,-4.821,0.00487,0.455,0.354,179.984,223546
"2384","pop",68,0.766,0.709,-6.471,0.204,0.506,0.126,128.07,211853
"2385","pop",65,0.756,0.589,-5.093,0.0812,0.811,0.176,146.928,205593
"2386","pop",80,0.637,0.843,-5.413,0.0151,0.434,0.0876,109.012,220733
"2387","pop",78,0.774,0.756,-4.995,0.0423,0.931,0.305,144.032,224840
"2388","pop",75,0.482,0.706,-5.762,0.135,0.144,0.105,92.494,224920
"2389","pop",69,0.839,0.804,-2.513,0.0192,0.888,0.331,122.973,239987
"2390","pop",65,0.652,0.812,-3.797,0.00125,0.72,0.667,126.023,230733
"2391","pop",77,0.574,0.512,-6.664,0.234,0.512,0.0946,76.899,484147
"2392","pop",67,0.781,0.445,-6.061,0.474,0.591,0.184,78.998,281560
"2393","pop",70,0.807,0.887,-3.726,0.0573,0.961,0.124,134.052,187920
"2394","pop",66,0.564,0.71,-4.92,0.00125,0.393,0.109,91.972,225147
"2395","pop",66,0.615,0.711,-5.507,0.0444,0.711,0.145,144.036,221253
"2396","pop",69,0.684,0.71,-3.614,0.0132,0.451,0.444,93.007,222187
"2397","pop",69,0.494,0.951,-4.237,0.000569,0.441,0.327,160.025,202496
"2398","pop",54,0.647,0.822,-4.662,0.219,0.962,0.0908,160.019,232720
"2399","pop",76,0.775,0.68,-5.508,0.00906,0.656,0.109,114.025,207719
"2400","pop",80,0.705,0.769,-5.526,0.112,0.59,0.105,107.939,213520
"2401","pop",68,0.673,0.683,-5.693,0.522,0.713,0.235,171.86,232000
"2402","pop",76,0.7,0.709,-5.006,0.0048,0.625,0.0289,122.019,202960
"2403","pop",79,0.894,0.791,-4.699,0.0183,0.583,0.0388,105.018,250373
"2404","pop",71,0.72,0.861,-4.339,0.269,0.669,0.601,126.991,200013
"2405","pop",72,0.616,0.869,-3.911,0.0283,0.473,0.064,127.966,234560
"2406","pop",76,0.657,0.695,-4.493,0.0108,0.683,0.0822,65.997,212107
"2407","pop",68,0.791,0.713,-3.742,0.0163,0.514,0.189,130.012,192573
"2408","pop",66,0.832,0.87,-4.2,0.267,0.566,0.412,138.003,240747
"2409","pop",67,0.645,0.877,-3.208,0.294,0.861,0.0759,82.324,227027
"2410","pop",61,0.682,0.889,-4.166,0.00564,0.827,0.36,138.021,192440
"2411","pop",46,0.683,0.795,-4.761,0.0431,0.744,0.33,89.509,201133
"2412","pop",54,0.532,0.807,-4.301,0.0584,0.759,0.114,87.183,217440
"2413","pop",71,0.627,0.8,-6.945,0.21,0.912,0.137,175.815,217573
"2414","pop",64,0.523,0.828,-4.696,0.0136,0.476,0.165,96.952,214827
"2415","pop",64,0.719,0.798,-4.582,0.0162,0.591,0.134,120.011,227741
"2416","pop",66,0.877,0.637,-3.493,0.00516,0.569,0.0959,119.988,272080
"2417","pop",71,0.667,0.954,-3.462,0.0296,0.807,0.331,114,175093
"2418","pop",66,0.802,0.904,-3.267,0.00108,0.961,0.173,128.931,192533
"2419","pop",53,0.694,0.709,-6.205,0.0966,0.566,0.267,114.966,188000
"2420","pop",53,0.644,0.753,-4.296,0.0279,0.209,0.108,117.148,211773
"2421","pop",55,0.487,0.759,-4.849,0.0273,0.227,0.165,80.958,208360
"2422","pop",42,0.653,0.828,-5.22,0.00103,0.898,0.0938,129.989,209093
"2423","pop",71,0.736,0.817,-4.9,0.00987,0.653,0.117,119.95,204760
"2424","pop",69,0.688,0.733,-4.569,0.00462,0.459,0.0756,140.004,208493
"2425","pop",71,0.793,0.832,-4.862,0.236,0.872,0.202,107.661,196160
"2426","pop",70,0.408,0.582,-8.305,0.218,0.365,0.159,114.926,230000
"2427","pop",68,0.659,0.857,-5.85,0.0045,0.798,0.335,106.965,201960
"2428","pop",74,0.507,0.729,-5.399,0.0182,0.272,0.0658,105.013,243960
"2429","pop",32,0.543,0.662,-10.177,0.09,0.22,0.149,126.983,249449
"2430","pop",45,0.588,0.627,-7.249,0.0149,0.39,0.375,112.018,182143
"2431","pop",77,0.763,0.807,-3.714,0.0714,0.559,0.348,103.038,229640
"2432","pop",41,0.578,0.788,-5.752,0.00339,0.346,0.225,105.023,246857
